,country,year,life_expectancy,general_medical_treatment_per_inhabitant,reported_household_burglaries_per_thousand,reported_crimes_of_violence_per_thousand,victims_of_reported_criminal_offences_per_thousand,education_qualifying_for_the_labour_market_percent,employment_rate,long-term_unemployment_per_thousand,median_personal_disposable_income,low_income_in_3_consecutive_years,divorces_per_thousand,dissolved_families_with_children_per_hundred,square_meters_dwelling_area_per_person,electoral_participation_at_the_last_general_election_percent,electoral_participation_at_the_last_municipal_election_percent,population,waste_incinerated,waste_incinerated_per_capita
448,billund,2017,0.21666666666666856,0.04999999999999982,-1.6333333333333329,1.8333333333333335,0.8000000000000007,3.5166666666666657,0.14000000000000057,-3.1400000000000015,7132.619999999995,0.6799999999999979,-2.8000000000000007,-0.3500000000000001,0.2666666666666657,-0.36666666666666003,-0.8666666666666742,88.16666666666788,-1705.0,-0.0654811351569908
449,esbjerg,2017,0.4333333333333371,0.033333333333333215,-0.8499999999999996,0.4833333333333334,0.13333333333333464,2.333333333333343,0.7600000000000051,-7.639999999999999,6862.359999999986,3.4800000000000004,-1.549999999999999,-0.03333333333333366,0.29999999999999716,-0.7999999999999972,0.13333333333332575,358.8333333333285,-1993.8333333333358,-0.01834796219455903
450,fanø,2017,0.0,-0.666666666666667,-2.5,1.0833333333333335,0.8333333333333339,2.549999999999997,-0.03999999999999204,0.46000000000000085,5180.119999999966,-0.40000000000000036,-3.799999999999999,1.7833333333333328,0.13333333333333997,-0.4000000000000057,0.20000000000000284,45.0,329.8333333333335,0.09076283668914464
451,fredericia,2017,0.5166666666666657,-0.15000000000000036,-0.7833333333333332,1.2333333333333334,0.5166666666666675,2.0833333333333286,0.6799999999999926,-5.98,6553.020000000019,3.6999999999999993,-0.1999999999999993,0.4166666666666665,0.14999999999999858,-0.8666666666666742,-1.7999999999999972,199.66666666666424,-2792.333333333334,-0.05631273919751836
452,haderslev,2017,0.75,0.08333333333333393,-1.9666666666666668,1.0333333333333332,0.21666666666666679,1.9000000000000057,0.5400000000000063,-5.52,7233.040000000008,3.0599999999999987,-2.583333333333332,-0.01666666666666705,0.4166666666666643,-0.3333333333333286,-0.46666666666665435,64.66666666666424,2482.666666666668,0.043993486473581755
453,kolding,2017,0.21666666666666856,0.016666666666666607,-0.7499999999999982,1.3999999999999995,0.11666666666666714,2.13333333333334,0.7199999999999989,-5.640000000000001,7874.420000000013,3.0199999999999996,-1.4666666666666668,0.24999999999999956,0.10000000000000142,-0.7000000000000028,-0.06666666666666288,1130.6666666666715,-1700.6666666666679,-0.022030200341517592
454,sønderborg,2017,0.45000000000000284,-0.09999999999999964,-2.9833333333333334,0.33333333333333304,-0.2833333333333341,2.3000000000000114,1.0,-4.540000000000003,7519.580000000016,0.9999999999999964,-1.6000000000000014,-0.16666666666666696,0.5333333333333385,-0.3333333333333286,0.2666666666666657,-219.16666666667152,-859.6666666666679,-0.010381735243273293
455,tønder,2017,0.1666666666666714,-0.06666666666666554,-2.516666666666667,0.7166666666666668,0.75,2.61666666666666,0.4000000000000057,-6.66,7247.379999999976,2.1400000000000006,-0.34999999999999964,-0.21666666666666679,0.3333333333333357,-0.2666666666666657,-0.86666666666666,-175.5,-811.3333333333321,-0.01875333078233904
456,varde,2017,0.5999999999999943,-0.08333333333333304,-0.31666666666666643,0.6333333333333333,0.39999999999999947,2.86666666666666,0.3399999999999892,-2.9399999999999995,7034.559999999998,1.7200000000000006,-1.8000000000000007,-0.18333333333333313,0.38333333333333997,-0.2666666666666657,-0.6666666666666714,270.16666666666424,-2966.5,-0.06121971126172138
457,vejen,2017,0.45000000000000284,0.06666666666666554,-0.8166666666666673,-0.16666666666666652,0.7166666666666668,2.8499999999999943,0.7000000000000028,-4.779999999999999,7614.799999999988,3.139999999999999,-1.75,-0.1333333333333333,0.4166666666666643,-0.20000000000000284,-0.3999999999999915,71.5,-1414.0,-0.03364714767964583
458,vejle,2017,0.23333333333333428,-0.06666666666666732,-2.1500000000000004,1.8166666666666664,0.1999999999999993,2.816666666666663,0.6000000000000085,-4.720000000000001,8431.440000000002,2.3999999999999986,-1.8499999999999996,-0.1333333333333333,0.04999999999999716,-0.5999999999999943,-0.5333333333333314,1897.1666666666715,-10726.166666666664,-0.1028372134519947
459,aabenraa,2017,0.3333333333333286,0.2333333333333334,-3.2833333333333337,1.5166666666666657,1.2333333333333334,2.63333333333334,1.0200000000000102,-8.099999999999998,6943.739999999991,3.740000000000002,-2.283333333333333,-0.38333333333333286,0.4166666666666643,-0.23333333333333428,-0.7333333333333343,-4.166666666664241,-1287.6666666666679,-0.021823600038087254
460,favrskov,2017,0.15000000000000568,-0.13333333333333375,-1.0666666666666682,0.1333333333333333,0.5,1.7666666666666657,0.8799999999999955,-4.579999999999998,9525.220000000001,1.3399999999999999,-0.8333333333333321,0.25,0.2666666666666657,-0.3333333333333286,-1.3333333333333286,301.16666666666424,108.0,0.0005218752102383872
461,hedensted,2017,0.2666666666666657,-8.881784197001252e-16,-1.8500000000000005,1.3499999999999996,0.4166666666666661,2.1666666666666714,0.539999999999992,-3.379999999999999,8844.279999999999,0.379999999999999,-0.4499999999999993,-0.016666666666666607,0.38333333333333997,-0.4333333333333371,-0.6666666666666714,354.0,-919.0,-0.021893890343351263
462,horsens,2017,0.46666666666665435,-0.04999999999999982,0.06666666666666643,1.416666666666667,0.3333333333333339,2.61666666666666,0.45999999999999375,-4.459999999999999,7730.579999999987,1.9999999999999964,-1.7833333333333332,0.1166666666666667,-0.23333333333333428,-0.7000000000000028,-1.3333333333333286,1820.3333333333285,-2800.333333333332,-0.03833979259353765
463,norddjurs,2017,0.20000000000000284,0.20000000000000018,-1.2166666666666668,0.7833333333333332,0.21666666666666679,2.1333333333333258,0.20000000000000284,-6.239999999999998,5790.0,2.4399999999999977,-1.4333333333333353,-0.20000000000000018,0.3999999999999986,-0.46666666666666856,-0.9333333333333371,49.33333333333576,325.66666666666606,0.008079520013400676
464,odder,2017,0.29999999999999716,-0.14999999999999947,0.13333333333333375,0.7833333333333332,0.916666666666667,1.3999999999999915,0.5600000000000023,0.5000000000000018,8763.320000000007,2.3599999999999994,0.4499999999999993,-0.2333333333333334,0.10000000000000142,-0.36666666666667425,-1.2000000000000028,232.83333333333212,-360.33333333333303,-0.019697945317306953
465,randers,2017,0.15000000000000568,-0.16666666666666696,-0.583333333333333,0.9000000000000004,-0.033333333333333215,1.9166666666666572,0.5200000000000102,-5.1999999999999975,7068.600000000006,2.599999999999998,-1.7166666666666668,-0.1499999999999999,0.09999999999999432,-0.7333333333333343,-1.3333333333333428,942.5,4425.166666666668,0.042232759291889355
466,samsø,2017,0.0,-0.36666666666666714,-0.85,-1.4166666666666665,-0.6333333333333333,2.9000000000000057,-1.0400000000000063,1.8000000000000007,6423.0,0.1800000000000015,-7.316666666666668,-0.5166666666666666,0.61666666666666,-0.7666666666666799,-0.5333333333333314,-19.333333333333485,-112.33333333333348,-0.026416221982749954
467,silkeborg,2017,0.4333333333333229,-0.033333333333333215,-0.8000000000000007,0.3333333333333335,-0.11666666666666625,1.6999999999999886,0.6599999999999966,-3.619999999999999,8932.040000000008,1.2200000000000006,-1.5000000000000018,0.03333333333333277,0.2666666666666657,-0.5000000000000142,-1.0666666666666629,741.1666666666715,1872.3333333333321,0.017710234144406756
468,skanderborg,2017,0.4833333333333343,-0.1999999999999993,1.5166666666666675,0.7833333333333332,-0.8999999999999995,1.3333333333333428,0.5600000000000023,-1.3800000000000008,10437.559999999998,1.7799999999999994,-1.3833333333333346,-0.016666666666666607,0.23333333333332718,-0.20000000000000284,-0.4000000000000057,1052.3333333333358,-1032.5,-0.022842427014192646
469,syddjurs,2017,0.21666666666666856,-0.15000000000000036,-1.6166666666666663,0.9666666666666672,1.1166666666666671,1.9000000000000057,1.0400000000000063,-3.5600000000000005,8110.6600000000035,3.3000000000000007,-3.4833333333333343,-0.5,0.46666666666666146,-0.43333333333335133,-0.6666666666666572,80.5,-1165.166666666666,-0.028510715628143668
470,aarhus,2017,0.3333333333333428,-0.09999999999999964,-1.9000000000000012,3.1166666666666663,1.8666666666666671,2.5333333333333314,0.7000000000000028,-6.099999999999998,6177.24000000002,3.2799999999999976,-2.25,-0.21666666666666634,-0.06666666666666288,-0.7333333333333485,0.0,6354.5,426.1666666666715,-0.0038280996596573025
471,herning,2017,0.11666666666666003,-0.10000000000000053,-1.2666666666666666,1.4333333333333336,0.40000000000000036,2.566666666666677,0.5,-4.540000000000001,7476.140000000014,2.1200000000000028,-1.0333333333333332,-0.18333333333333357,0.20000000000000284,-0.4000000000000057,-0.7333333333333343,883.8333333333285,11751.5,0.13005584257091118
472,holstebro,2017,0.29999999999999716,0.04999999999999982,-0.6999999999999993,0.8833333333333337,-0.3333333333333339,1.88333333333334,0.5599999999999881,-3.6800000000000015,7485.919999999984,2.860000000000001,-1.200000000000001,-0.18333333333333357,0.3333333333333357,-0.5,-1.8000000000000114,410.0,414.1666666666679,0.005113993531157657
473,ikast-brande,2017,0.5333333333333314,-0.11666666666666714,0.21666666666666679,1.666666666666667,1.2000000000000002,3.3999999999999915,0.3200000000000074,-4.9399999999999995,7520.0,2.1199999999999974,-2.8000000000000007,-0.3833333333333333,0.38333333333333997,-0.43333333333335133,-1.86666666666666,208.0,125.0,0.0016437205978520608
474,lemvig,2017,0.38333333333332575,0.34999999999999964,-1.1333333333333333,-0.3999999999999999,-0.7333333333333334,1.9333333333333371,-0.09999999999999432,-2.5999999999999996,4985.579999999987,1.5999999999999996,-2.5166666666666675,0.1333333333333333,0.9500000000000028,-0.1666666666666714,-0.5333333333333314,-315.0,2048.333333333333,0.10197329765441057
475,ringkøbing-skjern,2017,0.25,-0.08333333333333393,-1.4333333333333345,0.31666666666666643,0.18333333333333268,2.700000000000003,0.6799999999999926,-6.000000000000001,7359.520000000019,1.0199999999999996,-2.0500000000000007,0.33333333333333304,0.5333333333333385,-0.5999999999999943,-0.8000000000000114,-116.33333333333576,-2095.5,-0.035820832232090316
476,skive,2017,0.25,0.18333333333333357,-0.5499999999999998,0.6999999999999997,-0.15000000000000036,1.3499999999999943,0.20000000000000284,-2.08,6645.399999999994,4.879999999999999,-2.833333333333334,-0.2333333333333334,0.6666666666666643,-0.6333333333333258,-0.06666666666666288,-235.33333333333576,-355.16666666666606,-0.005876311716287996
477,struer,2017,0.7999999999999972,-0.06666666666666732,-1.1333333333333335,1.3666666666666671,1.333333333333333,2.0166666666666657,0.37999999999999545,-7.359999999999999,5354.579999999987,2.4999999999999964,-1.7333333333333325,-0.4500000000000002,0.6166666666666671,-0.5999999999999943,-0.86666666666666,-137.83333333333212,-136.5,-0.00478730242964448
478,viborg,2017,0.4833333333333343,0.11666666666666714,-1.6500000000000004,0.9666666666666672,0.39999999999999947,2.0166666666666657,0.37999999999999545,-4.020000000000001,6966.859999999986,2.460000000000001,-1.4000000000000004,-0.16666666666666652,0.20000000000000284,-0.5666666666666629,-0.6666666666666572,987.0,605.8333333333321,0.0030274074617941404
479,brønderslev,2017,0.4999999999999858,0.33333333333333304,3.833333333333332,0.6000000000000001,0.016666666666667496,1.63333333333334,0.7599999999999909,-1.92,7695.059999999998,2.7600000000000016,-1.7833333333333332,-0.01666666666666705,0.11666666666667425,-0.7333333333333343,-1.9333333333333371,216.0,-678.5,-0.021018306493738148
480,frederikshavn,2017,0.3166666666666629,0.11666666666666714,0.6499999999999995,1.166666666666666,1.0499999999999998,2.2833333333333314,-0.03999999999999204,-1.2600000000000016,5788.559999999998,3.6999999999999993,-0.3166666666666682,-0.2333333333333334,0.43333333333333,-0.5333333333333314,-0.5333333333333314,-36.0,-1832.0,-0.03006460553318835
481,hjørring,2017,0.5166666666666657,0.04999999999999982,2.4833333333333334,0.7333333333333338,1.3666666666666663,1.7000000000000028,0.01999999999999602,-3.76,6668.100000000006,2.719999999999999,-1.9333333333333336,0.2333333333333334,0.6000000000000014,-0.5666666666666629,-1.7333333333333343,-100.0,-2760.166666666668,-0.04155483063355142
482,jammerbugt,2017,0.4333333333333371,-0.13333333333333286,2.2333333333333334,0.033333333333333215,-0.21666666666666679,1.816666666666677,0.35999999999999943,-5.960000000000001,6694.0,3.780000000000001,0.016666666666667496,0.21666666666666679,0.45000000000000284,-0.46666666666666856,-1.3333333333333286,93.33333333333576,-262.16666666666606,-0.007717495798909457
483,læsø,2017,0.0,-0.08333333333333304,-1.3666666666666665,-1.833333333333333,-1.5166666666666666,2.0166666666666657,1.460000000000008,0.8800000000000008,10129.640000000014,-0.6000000000000014,-2.0666666666666664,3.8833333333333337,0.3166666666666629,-0.5333333333333314,-0.9333333333333371,-16.833333333333258,300.16666666666674,0.17574324147604747
484,mariagerfjord,2017,-1.4210854715202004e-14,-0.033333333333333215,-2.0666666666666664,0.833333333333333,0.7166666666666668,2.0833333333333286,0.3200000000000074,-0.9600000000000009,7326.940000000002,3.4399999999999977,-0.9166666666666679,0.28333333333333277,0.6166666666666742,-0.46666666666666856,-1.13333333333334,-44.0,2954.833333333332,0.07063324896640666
485,morsø,2017,0.44999999999998863,-0.016666666666666607,-0.9499999999999997,1.3833333333333333,0.33333333333333304,1.5666666666666629,0.7199999999999989,-4.359999999999998,6540.72000000003,3.0600000000000023,0.1999999999999993,0.2666666666666666,0.5166666666666657,-0.5666666666666487,-1.9333333333333371,-137.66666666666788,-1277.5,-0.05911952548032284
486,rebild,2017,0.18333333333333712,0.033333333333333215,-1.5999999999999996,0.5333333333333332,0.2666666666666666,1.5166666666666657,0.44000000000001194,0.120000000000001,9934.460000000021,1.7599999999999998,1.6333333333333346,0.15000000000000036,0.25,-0.23333333333333428,-1.5333333333333314,243.33333333333212,371.16666666666606,0.009910138958176551
487,thisted,2017,0.25,0.14999999999999947,-0.8333333333333335,0.9666666666666668,0.033333333333333215,2.2666666666666657,0.9000000000000057,-5.28,7624.040000000037,3.16,-0.3666666666666689,0.6000000000000001,0.46666666666666146,-0.3333333333333286,-0.3999999999999915,-229.83333333333576,-1991.5,-0.04346164429458127
488,vesthimmerlands,2017,0.3166666666666629,0.0,-3.25,1.5500000000000003,1.7666666666666666,2.5500000000000114,0.9599999999999937,-1.7399999999999984,7661.6600000000035,2.9200000000000017,-3.116666666666667,-0.4500000000000002,0.46666666666666146,-0.5666666666666629,-1.0,-102.0,-2025.666666666666,-0.05329329962580781
489,aalborg,2017,0.28333333333333144,-0.04999999999999982,-1.4833333333333334,1.2166666666666668,0.033333333333333215,2.166666666666657,0.35999999999999943,-4.84,6398.039999999979,2.719999999999999,-0.9999999999999982,-0.06666666666666643,-0.06666666666666288,-0.7666666666666657,-0.46666666666666856,3124.833333333343,6834.166666666668,0.030794229594674982
491,frederiksberg,2018,0.86666666666666,-0.0333333333333341,-0.9666666666666663,0.666666666666667,-3.4833333333333343,4.683333333333337,0.0,0.0,-2.9103830456733704e-11,3.552713678800501e-15,-2.1500000000000004,-0.2666666666666666,-0.18333333333333712,-0.46666666666666856,0.5999999999999943,765.6666666666715,-4469.666666666668,-0.045147360843333706
492,dragør,2018,0.38333333333332575,-0.016666666666666607,-1.3000000000000007,0.8166666666666664,0.04999999999999982,2.933333333333337,-1.4210854715202004e-14,0.0,-5.820766091346741e-11,1.7763568394002505e-15,-1.5999999999999996,-0.016666666666666607,0.033333333333338544,-0.3333333333333286,-0.5333333333333314,168.0,-391.66666666666697,-0.0314971827795027
493,tårnby,2018,0.45000000000000284,-0.2666666666666666,-0.8833333333333329,1.9999999999999991,-1.6166666666666636,3.2666666666666657,1.4210854715202004e-14,0.0,-2.9103830456733704e-11,0.0,-2.1999999999999993,-0.26666666666666705,-0.14999999999999858,-0.7000000000000028,-1.5999999999999943,551.3333333333358,-1408.5,-0.03768659578336209
494,albertslund,2018,0.7833333333333314,0.09999999999999964,-4.066666666666666,2.083333333333333,2.5166666666666675,2.6000000000000085,0.0,0.0,0.0,0.0,-2.466666666666667,0.1499999999999999,0.31666666666667,-1.2333333333333343,-0.5333333333333456,-69.83333333333212,-1634.0,-0.058128408435514756
495,ballerup,2018,0.5499999999999972,-0.016666666666666607,-4.166666666666667,1.3499999999999996,0.9333333333333336,2.6666666666666714,0.0,3.552713678800501e-15,0.0,-3.552713678800501e-15,-0.25,-0.30000000000000027,0.28333333333333854,-0.7666666666666657,-0.5333333333333314,-10.0,-2234.5,-0.04621553482016699
496,brøndby,2018,0.46666666666666856,-0.15000000000000036,-2.6499999999999995,2.75,1.0,3.7166666666666686,0.0,0.0,-2.9103830456733704e-11,0.0,0.08333333333333215,-0.6499999999999999,-0.6000000000000014,-1.5,-1.7333333333333272,489.0,-795.6666666666661,-0.027038010907961485
497,gentofte,2018,0.8666666666666742,-0.016666666666666607,-2.7499999999999982,1.4666666666666668,0.6833333333333336,5.283333333333331,0.0,0.0,-5.820766091346741e-11,3.552713678800501e-15,-4.100000000000001,-0.30000000000000027,-0.06666666666666288,-0.6999999999999886,-0.5333333333333456,881.0,-2310.333333333332,-0.034348593998612786
498,gladsaxe,2018,0.8166666666666771,-0.13333333333333375,-0.6333333333333329,1.266666666666667,0.2999999999999998,4.183333333333337,0.0,0.0,2.9103830456733704e-11,3.552713678800501e-15,-2.0166666666666693,-0.21666666666666634,-0.11666666666666714,-0.9333333333333229,-1.7999999999999972,1783.0,-1098.8333333333321,-0.024110181566009137
499,glostrup,2018,0.13333333333332575,-0.11666666666666625,-2.5999999999999988,2.1499999999999995,0.8333333333333339,3.3499999999999943,0.0,0.0,-2.9103830456733704e-11,3.552713678800501e-15,-4.950000000000001,-0.21666666666666634,-0.4999999999999929,-1.0,-1.2666666666666657,339.0,-1464.0,-0.06995423699613562
500,herlev,2018,0.6666666666666714,0.016666666666666607,-2.049999999999999,1.6166666666666671,1.5666666666666673,2.816666666666663,-1.4210854715202004e-14,3.552713678800501e-15,0.0,0.0,0.4166666666666643,0.2333333333333334,-0.13333333333333286,-0.7999999999999972,-0.5999999999999943,536.5,-1238.833333333334,-0.05052259987313129
501,hvidovre,2018,0.5499999999999972,-0.06666666666666732,0.06666666666666643,1.1333333333333337,0.06666666666666643,3.299999999999997,-1.4210854715202004e-14,-3.552713678800501e-15,2.9103830456733704e-11,0.0,-3.3000000000000007,-0.21666666666666634,-0.3999999999999986,-0.9666666666666686,-1.7999999999999972,842.0,-608.0,-0.01671210620863922
502,høje-taastrup,2018,0.9500000000000028,-0.08333333333333304,-2.3500000000000005,2.533333333333333,1.0833333333333321,3.86666666666666,0.0,0.0,-2.9103830456733704e-11,0.0,-1.533333333333335,-0.04999999999999982,-0.45000000000000284,-1.066666666666677,-2.200000000000003,1044.3333333333358,-163.83333333333394,-0.009659635316062454
503,ishøj,2018,1.3333333333333286,0.13333333333333375,-3.7666666666666675,0.9000000000000004,0.09999999999999964,5.216666666666669,0.0,0.0,0.0,0.0,-2.466666666666667,1.016666666666667,-0.7833333333333385,-1.7666666666666657,-5.06666666666667,860.0,-1768.333333333333,-0.09063495431169888
504,lyngby-taarbæk,2018,0.28333333333334565,-0.20000000000000018,0.0666666666666682,1.15,-2.0666666666666664,3.299999999999997,-1.4210854715202004e-14,0.0,0.0,0.0,-3.3166666666666664,-0.1333333333333333,-0.23333333333333428,-0.5333333333333314,-0.7333333333333343,694.6666666666642,-2035.8333333333321,-0.04123748177718767
505,rødovre,2018,0.6833333333333371,-0.016666666666667496,-4.066666666666666,0.8000000000000003,-1.083333333333334,3.2166666666666686,0.0,-3.552713678800501e-15,0.0,-3.552713678800501e-15,-5.349999999999998,-0.3500000000000001,-0.28333333333333144,-0.8666666666666742,-1.6000000000000085,1262.5,-640.1666666666661,-0.02627061932852559
506,vallensbæk,2018,0.5333333333333314,-0.15000000000000036,-2.2833333333333314,0.41666666666666696,-0.5499999999999998,3.066666666666677,0.0,3.552713678800501e-15,0.0,0.0,-0.4166666666666661,-0.016666666666666607,-1.0333333333333314,-1.0333333333333314,-1.6666666666666714,863.3333333333339,-1387.666666666667,-0.1027605656810914
507,allerød,2018,0.7999999999999972,-0.09999999999999964,-0.7166666666666668,-0.13333333333333286,-0.7833333333333332,1.9666666666666686,0.0,1.7763568394002505e-15,0.0,0.0,-1.8499999999999996,-0.4833333333333334,0.4166666666666643,-0.3333333333333286,-0.6000000000000085,640.3333333333321,594.5,0.014849226211778921
508,egedal,2018,0.1666666666666714,-0.2666666666666666,0.7166666666666686,1.1166666666666665,1.0166666666666666,1.7166666666666686,1.4210854715202004e-14,0.0,2.9103830456733704e-11,0.0,-3.200000000000001,-0.5500000000000003,0.31666666666667,-0.5999999999999943,-1.0,390.66666666666424,-812.1666666666661,-0.021129740030304295
509,fredensborg,2018,0.5,-0.18333333333333357,-4.683333333333333,1.2999999999999994,-0.40000000000000036,3.066666666666663,0.0,0.0,2.9103830456733704e-11,-1.7763568394002505e-15,-4.6,-0.6500000000000004,0.03333333333333144,-0.7666666666666799,-0.9333333333333229,743.3333333333358,1629.833333333334,0.03311783281525804
510,frederikssund,2018,0.61666666666666,-0.14999999999999947,-1.3833333333333337,1.166666666666666,-0.7333333333333343,1.8166666666666629,0.0,0.0,-2.9103830456733704e-11,-1.7763568394002505e-15,-0.9833333333333325,-0.38333333333333286,0.4999999999999929,-0.5333333333333314,-0.5333333333333456,500.83333333333576,546.5,0.009233822956140725
511,furesø,2018,0.5499999999999972,-0.14999999999999947,-3.383333333333331,0.5333333333333332,-1.916666666666666,2.88333333333334,1.4210854715202004e-14,0.0,5.820766091346741e-11,1.7763568394002505e-15,-0.08333333333333393,-0.050000000000000266,-0.06666666666666288,-0.5,-1.7999999999999972,1330.1666666666642,-820.6666666666661,-0.030587826252719164
512,gribskov,2018,0.5333333333333314,-0.016666666666666607,-0.2833333333333332,0.5666666666666664,0.43333333333333357,2.2833333333333314,1.4210854715202004e-14,0.0,0.0,-1.7763568394002505e-15,-1.083333333333334,0.0,0.5166666666666657,-0.6666666666666714,-1.2000000000000028,246.16666666666424,-178.5,-0.00633953173705365
513,halsnæs,2018,0.28333333333333144,-0.04999999999999982,-3.1500000000000004,0.6833333333333336,-0.40000000000000036,2.6666666666666714,0.0,3.552713678800501e-15,2.9103830456733704e-11,3.552713678800501e-15,-2.4499999999999993,-0.6333333333333337,0.38333333333333286,-0.63333333333334,-1.3333333333333286,240.5,-1016.0,-0.0350958295297904
514,helsingør,2018,0.88333333333334,-0.18333333333333446,-4.15,0.4999999999999991,-2.25,2.4833333333333343,0.0,0.0,-2.9103830456733704e-11,-3.552713678800501e-15,-4.133333333333335,-0.3500000000000001,0.29999999999999716,-0.7999999999999972,-1.2000000000000028,688.5,-664.3333333333321,-0.014361302275836318
515,hillerød,2018,0.63333333333334,-8.881784197001252e-16,-1.8666666666666663,1.5166666666666666,-0.016666666666667496,2.549999999999997,0.0,0.0,0.0,0.0,-3.25,-0.6666666666666665,-0.01666666666666572,-0.6000000000000085,-1.3333333333333428,1225.1666666666642,-1968.833333333334,-0.046037858771066614
516,hørsholm,2018,1.0,-0.14999999999999947,-1.4666666666666668,1.9,-1.7833333333333332,2.816666666666663,0.0,-1.7763568394002505e-15,0.0,0.0,-2.916666666666668,-0.26666666666666705,0.3333333333333286,-0.6666666666666714,-0.2666666666666515,181.66666666666788,552.1666666666661,0.019112054436793702
517,rudersdal,2018,0.63333333333334,-0.04999999999999982,0.283333333333335,0.9666666666666668,0.16666666666666607,2.7333333333333343,1.4210854715202004e-14,0.0,0.0,0.0,-3.2833333333333314,-0.18333333333333357,0.38333333333333286,-0.5,-0.5999999999999943,461.83333333333576,753.1666666666679,0.010421032436742195
518,bornholm,2018,-0.1666666666666572,-0.40000000000000036,-0.10000000000000009,0.11666666666666625,0.7000000000000002,2.5333333333333314,1.4210854715202004e-14,0.0,-2.9103830456733704e-11,0.0,-1.3000000000000007,-0.40000000000000036,0.6666666666666643,-0.5666666666666629,-1.0,-341.5,1140.666666666666,0.0313867894829859
519,greve,2018,0.5999999999999943,0.033333333333333215,-3.299999999999999,0.20000000000000018,-1.216666666666666,2.700000000000003,-1.4210854715202004e-14,0.0,2.9103830456733704e-11,0.0,-0.8833333333333329,0.4166666666666665,0.13333333333333997,-0.7666666666666657,-1.9333333333333371,920.1666666666642,-313.33333333333394,-0.0123574590062685
520,køge,2018,0.4333333333333371,-0.11666666666666625,-3.3833333333333337,0.6833333333333336,-0.5999999999999996,2.5500000000000114,0.0,3.552713678800501e-15,2.9103830456733704e-11,0.0,-4.466666666666665,-0.4666666666666668,0.01666666666666572,-0.63333333333334,-2.200000000000003,1062.1666666666642,-1416.5,-0.030698141940258772
521,lejre,2018,1.0,0.06666666666666732,-3.0500000000000007,1.4666666666666663,1.3166666666666664,1.8333333333333286,0.0,1.7763568394002505e-15,2.9103830456733704e-11,0.0,-2.0166666666666675,-0.36666666666666625,0.5833333333333286,-0.4333333333333371,-1.5333333333333314,323.1666666666679,-2368.0,-0.08984431225619349
522,roskilde,2018,0.4166666666666572,0.05000000000000071,-0.4999999999999991,0.7999999999999998,-3.7333333333333325,2.549999999999997,0.0,3.552713678800501e-15,0.0,-3.552713678800501e-15,-3.0999999999999996,-0.4333333333333331,0.4000000000000057,-0.7000000000000028,0.2666666666666657,1814.8333333333285,-7689.5,-0.09592573859665637
523,solrød,2018,1.2833333333333314,0.0,-2.7333333333333316,0.09999999999999987,-1.3666666666666671,2.6333333333333258,0.0,0.0,0.0,1.7763568394002505e-15,-1.950000000000001,-0.2666666666666666,-0.0833333333333357,-0.6333333333333258,-1.13333333333334,769.8333333333321,411.66666666666697,0.009784001316341162
524,faxe,2018,0.3999999999999915,0.25,-2.5999999999999996,-0.28333333333333277,-1.1499999999999995,2.549999999999997,0.0,3.552713678800501e-15,2.9103830456733704e-11,0.0,-0.5,-0.10000000000000009,0.11666666666666003,-0.7666666666666799,-1.5333333333333314,621.3333333333358,-394.83333333333394,-0.017130772621896606
525,guldborgsund,2018,0.75,0.06666666666666643,-0.7666666666666675,2.3166666666666673,0.9833333333333343,1.2833333333333456,1.4210854715202004e-14,-3.552713678800501e-15,2.9103830456733704e-11,0.0,-1.333333333333334,-0.3333333333333335,0.23333333333332718,-0.7333333333333343,-1.4666666666666686,116.83333333333576,5754.0,0.0932344315395211
526,holbæk,2018,0.5833333333333286,-0.18333333333333357,-1.7666666666666675,1.083333333333333,0.04999999999999982,2.0500000000000114,0.0,-3.552713678800501e-15,-2.9103830456733704e-11,0.0,-0.38333333333333286,0.4833333333333334,0.3166666666666629,-0.6333333333333258,1.5333333333333314,1113.1666666666715,-321.5,-0.008132244110811787
527,kalundborg,2018,1.0333333333333314,0.04999999999999982,-1.5166666666666666,1.3666666666666671,0.10000000000000053,1.5999999999999943,0.0,-3.552713678800501e-15,2.9103830456733704e-11,0.0,-1.5833333333333357,-0.04999999999999982,0.2666666666666728,-0.63333333333334,-0.86666666666666,398.83333333333576,-1091.1666666666679,-0.02528419804769072
528,lolland,2018,0.6166666666666742,-0.4999999999999991,-0.36666666666666625,6.15,7.35,1.45000000000001,0.0,0.0,0.0,3.552713678800501e-15,-0.9666666666666668,0.18333333333333357,0.8833333333333329,-0.9666666666666686,-3.200000000000003,-1000.1666666666642,2645.5,0.07361295146584712
529,næstved,2018,0.38333333333333997,-0.15000000000000036,-0.6833333333333336,0.75,-0.21666666666666679,1.9833333333333343,-1.4210854715202004e-14,-3.552713678800501e-15,2.9103830456733704e-11,0.0,-1.6000000000000014,-0.40000000000000036,0.3166666666666629,-0.5999999999999943,-1.86666666666666,914.1666666666715,-3294.833333333332,-0.04378223652669083
530,odsherred,2018,0.8833333333333258,-0.38333333333333375,-0.9833333333333325,1.5166666666666666,0.6333333333333329,1.48333333333332,0.0,0.0,0.0,-3.552713678800501e-15,-3.1500000000000004,0.916666666666667,0.3333333333333286,-0.5999999999999943,-0.5999999999999943,320.8333333333321,147.16666666666606,0.0002582879521695336
